@nItem,prod.NCM,prod.CFOP,prod.cEAN,prod.qCom,prod.uCom,prod.cProd,prod.qTrib,prod.uTrib,prod.vProd,prod.xProd,prod.indTot,prod.vUnCom,prod.vUnTrib,prod.cEANTrib,prod.nItemPed,imposto.PIS.PISNT.CST,imposto.ICMS.ICMS51.CST,imposto.ICMS.ICMS51.vBC,imposto.ICMS.ICMS51.orig,imposto.ICMS.ICMS51.pDif,imposto.ICMS.ICMS51.modBC,imposto.ICMS.ICMS51.pICMS,imposto.ICMS.ICMS51.vICMS,imposto.ICMS.ICMS51.pRedBC,imposto.ICMS.ICMS51.vICMSOp,imposto.ICMS.ICMS51.vICMSDif,imposto.COFINS.COFINSNT.CST,imposto.vTotTrib,id,imposto.ICMS.ICMS40.CST,imposto.ICMS.ICMS40.orig,infAdProd,prod.xPed,prod.rastro.dFab,prod.rastro.dVal,prod.rastro.nLote,prod.rastro.qLote,imposto.IPI.cEnq,imposto.IPI.IPITrib.CST,imposto.IPI.IPITrib.vBC,imposto.IPI.IPITrib.pIPI,imposto.IPI.IPITrib.vIPI,prod.comb.UFCons,prod.comb.descANP,prod.comb.cProdANP,prod.cBenef,imposto.PIS.PISAliq.CST,imposto.PIS.PISAliq.vBC,imposto.PIS.PISAliq.pPIS,imposto.PIS.PISAliq.vPIS,imposto.ICMS.ICMSST.CST,imposto.ICMS.ICMSST.pST,imposto.ICMS.ICMSST.orig,imposto.ICMS.ICMSST.vBCEfet,imposto.ICMS.ICMSST.vBCSTRet,imposto.ICMS.ICMSST.pICMSEfet,imposto.ICMS.ICMSST.vBCSTDest,imposto.ICMS.ICMSST.vICMSEfet,imposto.ICMS.ICMSST.pRedBCEfet,imposto.ICMS.ICMSST.vICMSSTRet,imposto.ICMS.ICMSST.vICMSSTDest,imposto.ICMS.ICMSST.vICMSSubstituto,imposto.COFINS.COFINSAliq.CST,imposto.COFINS.COFINSAliq.vBC,imposto.COFINS.COFINSAliq.pCOFINS,imposto.COFINS.COFINSAliq.vCOFINS,prod.CEST,prod.comb.encerrante.nBico,prod.comb.encerrante.nBomba,prod.comb.encerrante.nTanque,prod.comb.encerrante.vEncFin,prod.comb.encerrante.vEncIni,prod.indEscala,imposto.IPI.IPINT.CST,imposto.PIS.PISOutr.CST,imposto.PIS.PISOutr.vPIS,imposto.PIS.PISOutr.qBCProd,imposto.PIS.PISOutr.vAliqProd,imposto.COFINS.COFINSOutr.CST,imposto.COFINS.COFINSOutr.qBCProd,imposto.COFINS.COFINSOutr.vCOFINS,imposto.COFINS.COFINSOutr.vAliqProd,imposto.ICMS.ICMS60.CST,imposto.ICMS.ICMS60.pST,imposto.ICMS.ICMS60.orig,imposto.ICMS.ICMS60.vBCSTRet,imposto.ICMS.ICMS60.vICMSSTRet,imposto.ICMS.ICMS60.vICMSSubstituto,imposto.ICMS.ICMS40.motDesICMS,imposto.ICMS.ICMS40.vICMSDeson,imposto.PIS.PISOutr.vBC,imposto.PIS.PISOutr.pPIS,imposto.COFINS.COFINSOutr.vBC,imposto.COFINS.COFINSOutr.pCOFINS,imposto.ICMS.ICMS90.CST,imposto.ICMS.ICMS90.vBC,imposto.ICMS.ICMS90.orig,imposto.ICMS.ICMS90.modBC,imposto.ICMS.ICMS90.pICMS,imposto.ICMS.ICMS90.vBCST,imposto.ICMS.ICMS90.vICMS,imposto.ICMS.ICMS90.pFCPST,imposto.ICMS.ICMS90.vFCPST,imposto.ICMS.ICMS90.modBCST,imposto.ICMS.ICMS90.pICMSST,imposto.ICMS.ICMS90.vICMSST,imposto.ICMS.ICMS90.vBCFCPST,imposto.ICMS.ICMS20.CST,imposto.ICMS.ICMS20.vBC,imposto.ICMS.ICMS20.orig,imposto.ICMS.ICMS20.modBC,imposto.ICMS.ICMS20.pICMS,imposto.ICMS.ICMS20.vICMS,imposto.ICMS.ICMS20.pRedBC,prod.rastro,prod.vDesc,prod.EXTIPI,imposto.ICMS.ICMSSN500.pST,imposto.ICMS.ICMSSN500.orig,imposto.ICMS.ICMSSN500.CSOSN,imposto.ICMS.ICMSSN500.vBCSTRet,imposto.ICMS.ICMSSN500.vICMSSTRet,imposto.ICMS.ICMSSN500.vICMSSubstituto,imposto.ICMS.ICMS20.motDesICMS,imposto.ICMS.ICMS20.vICMSDeson,imposto.ICMS.ICMS60.vBCEfet,imposto.ICMS.ICMS60.pICMSEfet,imposto.ICMS.ICMS60.vICMSEfet,imposto.ICMS.ICMS60.pRedBCEfet,imposto.ICMS.ICMS00.CST,imposto.ICMS.ICMS00.vBC,imposto.ICMS.ICMS00.orig,imposto.ICMS.ICMS00.modBC,imposto.ICMS.ICMS00.pICMS,imposto.ICMS.ICMS00.vICMS,imposto.IPI.CNPJProd,imposto.ICMS.ICMS90.pRedBC,impostoDevol.IPI.vIPIDevol,impostoDevol.pDevol,prod.med.vPMC,prod.med.cProdANVISA,prod.med.xMotivoIsencao,imposto.IPI.IPITrib.qUnid,imposto.IPI.IPITrib.vUnid,imposto.ICMS.ICMSSN102.orig,imposto.ICMS.ICMSSN102.CSOSN
2,84821010,5405,SEM GTIN,2,UN,6016 2RSA,2,UN,260.00,ROLAMENTO PEER,1,130.00000,130.00000,SEM GTIN,,,,,,,,,,,,,,111.49,35171,,,,,,,,,999,,,,,,,,,01,260.00,1.65,4.29,,,,,,,,,,,,,01,260.00,7.60,19.76,0104900,,,,,,S,51,,,,,,,,,60,0.00,2,0.00,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,260.00,17.00,44.20,0.0000,,,,,,,,,,,,,,,,,
3,84821010,5405,SEM GTIN,8,PC,0000934542*,8,PC,480.00,ROLAMENTO PEER,1,60.00000,60.00000,SEM GTIN,,,,,,,,,,,,,,205.82,35171,,,,,,,,,999,,,,,,,,,01,480.00,1.65,7.92,,,,,,,,,,,,,01,480.00,7.60,36.48,0104900,,,,,,S,51,,,,,,,,,60,0.00,2,0.00,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,480.00,17.00,81.60,0.0000,,,,,,,,,,,,,,,,,
4,84821010,5405,SEM GTIN,2,PC,84330073,2,PC,1170.00,ROLAMENTO DE ES,1,585.00000,585.00000,SEM GTIN,,,,,,,,,,,,,,501.70,35171,,,,,,,,,999,,,,,,,,,01,1170.00,1.65,19.31,,,,,,,,,,,,,01,1170.00,7.60,88.92,0104900,,,,,,S,51,,,,,,,,,60,0.00,2,0.00,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1170.00,17.00,198.90,0.0000,,,,,,,,,,,,,,,,,
5,84821010,5405,SEM GTIN,2,PC,87605593*,2,PC,240.00,ROLAMENTO,1,120.00000,120.00000,SEM GTIN,,,,,,,,,,,,,,102.91,35171,,,,,,,,,999,,,,,,,,,01,240.00,1.65,3.96,,,,,,,,,,,,,01,240.00,7.60,18.24,0104900,,,,,,S,51,,,,,,,,,60,0.00,2,0.00,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,240.00,17.00,40.80,0.0000,,,,,,,,,,,,,,,,,
6,84821010,5405,SEM GTIN,2,PC,500311249*,2,PC,30.00,ROLAMENTO,1,15.00000,15.00000,SEM GTIN,,,,,,,,,,,,,,12.86,35171,,,,,,,,,999,,,,,,,,,01,30.00,1.65,0.50,,,,,,,,,,,,,01,30.00,7.60,2.28,0104900,,,,,,S,51,,,,,,,,,60,0.00,2,0.00,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.00,17.00,5.10,0.0000,,,,,,,,,,,,,,,,,
7,73181500,5405,SEM GTIN,1,PC,87708446,1,PC,165.00,PARAFUSO,1,165.00000,165.00000,SEM GTIN,,,,,,,,,,,,,,69.25,35171,,,,,,,,,999,,,,,,,,,01,165.00,1.65,2.72,,,,,,,,,,,,,01,165.00,7.60,12.54,0199900,,,,,,S,51,,,,,,,,,60,0.00,2,0.00,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,165.00,17.00,28.05,0.0000,,,,,,,,,,,,,,,,,
8,84839000,5405,SEM GTIN,2,PC,84151259,2,PC,370.00,DISCO DE ACO,1,185.00000,185.00000,SEM GTIN,,,,,,,,,,,,,,138.57,35171,,,,,,,,,999,,,,,,,,,01,370.00,1.65,6.11,,,,,,,,,,,,,01,370.00,7.60,28.12,0105000,,,,,,S,51,,,,,,,,,60,0.00,2,0.00,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,370.00,17.00,62.90,0.0000,,,,,,,,,,,,,,,,,
9,84821010,5405,SEM GTIN,2,PC,47508360*,2,PC,200.00,ROLAMENTO,1,100.00000,100.00000,SEM GTIN,,,,,,,,,,,,,,85.76,35171,,,,,,,,,999,,,,,,,,,01,200.00,1.65,3.30,,,,,,,,,,,,,01,200.00,7.60,15.20,0104900,,,,,,S,51,,,,,,,,,60,0.00,2,0.00,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200.00,17.00,34.00,0.0000,,,,,,,,,,,,,,,,,
1,73182900,5405,SEM GTIN,1,UN,48031350,1,UN,330.00,PINO,1,330.00000,330.00000,SEM GTIN,,,,,,,,,,,,,,110.12,35174,,,,,,,,,999,,,,,,,,,01,330.00,1.65,5.45,,,,,,,,,,,,,01,330.00,7.60,25.08,0199900,,,,,,S,51,,,,,,,,,60,0.00,0,0.00,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,330.00,17.00,56.10,0.0000,,,,,,,,,,,,,,,,,
2,84821010,5405,SEM GTIN,3,UN,63265*,3,UN,219.00,ROLAMENTO,1,73.00000,73.00000,SEM GTIN,,,,,,,,,,,,,,93.91,35174,,,,,,,,,999,,,,,,,,,01,219.00,1.65,3.61,,,,,,,,,,,,,01,219.00,7.60,16.64,0104900,,,,,,S,51,,,,,,,,,60,0.00,2,0.00,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,219.00,17.00,37.23,0.0000,,,,,,,,,,,,,,,,,
3,84821090,5405,SEM GTIN,4,PC,87493745*,4,PC,432.00,ROLAMENTO PER,1,108.00000,108.00000,SEM GTIN,,,,,,,,,,,,,,185.24,35174,,,,,,,,,999,,,,,,,,,01,432.00,1.65,7.13,,,,,,,,,,,,,01,432.00,7.60,32.83,0104900,,,,,,S,51,,,,,,,,,60,0.00,2,0.00,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,432.00,17.00,73.44,0.0000,,,,,,,,,,,,,,,,,
4,40169990,5405,SEM GTIN,2,PC,87105202,2,PC,140.00,BUCHA DE BORRAC,1,70.00000,70.00000,SEM GTIN,,04,,,,,,,,,,,04,62.29,35174,,,,,,,,,999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0100900,,,,,,S,51,,,,,,,,,60,0.00,2,0.00,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,140.00,17.00,23.80,0.0000,,,,,,,,,,,,,,,,,
5,84879000,5102,SEM GTIN,3,PC,87470511*,3,PC,426.00,RETENTOR PLATAF,1,142.00000,142.00000,SEM GTIN,,,,,,,,,,,,,,142.54,35174,,,,,,,,,999,,,,,,,,,01,426.00,1.65,5.83,,,,,,,,,,,,,01,426.00,7.60,26.87,,,,,,,,51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,00,426.00,0,3,17.00,72.42,,,,,,,,,,,
6,84836090,5405,SEM GTIN,1,PC,84249459,1,PC,1153.00,ACOPLAMENTO DE,1,1153.00000,1153.00000,SEM GTIN,,,,,,,,,,,,,,431.80,35174,,,,,,,,,999,,,,,,,,,01,1153.00,1.65,19.02,,,,,,,,,,,,,01,1153.00,7.60,87.63,0105000,,,,,,S,51,,,,,,,,,60,0.00,2,0.00,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1153.00,17.00,196.01,0.0000,,,,,,,,,,,,,,,,,
1,84249090,5413,SEM GTIN,1.0000,UN,4.4635,1.0000,UN,1155.35,7911-4407 - CHAPA ISOLAMENTO GLADIADOR 3000,1,1155.3500000000,1155.3500000000,SEM GTIN,,07,,,,,,,,,,,07,,71376,,,,,,,,,999,99,0.00,0.0000,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60,0.0000,0,0.00,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,40093100,5413,SEM GTIN,1.0000,UN,4.2937,1.0000,UN,81.47,7911-4266 - MANGUEIRA,1,81.4700000000,81.4700000000,SEM GTIN,,07,,,,,,,,,,,07,,71376,,,,,,,,,999,99,0.00,0.0000,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60,0.0000,0,0.00,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,84195090,5413,SEM GTIN,1.0000,UN,4.4638,1.0000,UN,21127.02,7940-4022 - TROCADOR CALOR DUPLO C MOTOR 8CM,1,21127.0200000000,21127.0200000000,SEM GTIN,,07,,,,,,,,,,,07,,71376,,,,,,,,,999,99,0.00,0.0000,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60,0.0000,0,0.00,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,84199090,5413,SEM GTIN,1.0000,UN,6.4643,1.0000,UN,6715.47,00779404022RA - 7940-4096 CARENAGEM,1,6715.4700000000,6715.4700000000,SEM GTIN,,07,,,,,,,,,,,07,,71376,,,,,,,,,999,99,0.00,0.0000,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,00,6715.47,0,3,17.0000,1141.63,,,,,,,,,,,
5,40118090,5413,SEM GTIN,1.0000,UN,4.4644,1.0000,UN,5125.86,00991002663 - 9100-4636 PNEU 124X36 POWER TQ GOODY,1,5125.8600000000,5125.8600000000,SEM GTIN,,07,,,,,,,,,,,07,,71376,,,,,,,,,999,99,0.00,0.0000,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60,0.0000,0,0.00,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,84249090,5413,SEM GTIN,1.0000,UN,4.4645,1.0000,UN,6694.97,7911-4230-CAC - CONDENSADOR AR CONDICIONADO,1,6694.9700000000,6694.9700000000,SEM GTIN,,07,,,,,,,,,,,07,,71376,,,,,,,,,999,99,0.00,0.0000,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60,0.0000,0,0.00,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,87089100,5413,SEM GTIN,1.0000,UN,4.4649,1.0000,UN,17392.60,7940-4022-RA - RADIADOR 1PARTE OK-ELH 4,1,17392.6000000000,17392.6000000000,SEM GTIN,,07,,,,,,,,,,,07,,71376,,,,,,,,,999,99,0.00,0.0000,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60,0.0000,0,0.00,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,84249090,5413,SEM GTIN,1.0000,UN,4.4651,1.0000,UN,26630.70,7911-4264 - RADIADOR,1,26630.7000000000,26630.7000000000,SEM GTIN,,07,,,,,,,,,,,07,,71376,,,,,,,,,999,99,0.00,0.0000,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60,0.0000,0,0.00,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,84212990,5413,SEM GTIN,2.0000,UN,4.4637,2.0000,UN,1869.64,7911-4205-DO - FILTRO,1,934.8200000000,934.8200000000,SEM GTIN,,07,,,,,,,,,,,07,,71376,,,,,,,,,999,99,0.00,0.0000,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60,0.0000,0,0.00,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,73181900,5413,SEM GTIN,2.0000,UN,4.4641,2.0000,UN,267.30,7955-4206 - ABRACADEIRA REGUL ACO 73-85 FLEX,1,133.6500000000,133.6500000000,SEM GTIN,,07,,,,,,,,,,,07,,71376,,,,,,,,,999,99,0.00,0.0000,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60,0.0000,0,0.00,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,73182900,5413,SEM GTIN,2.0000,UN,4.4652,2.0000,UN,2.82,539012X16 - ABRACADEIRA,1,1.4100000000,1.4100000000,SEM GTIN,,07,,,,,,,,,,,07,,71376,,,,,,,,,999,99,0.00,0.0000,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60,0.0000,0,0.00,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,87088000,5413,SEM GTIN,2.0000,UN,4.4653,2.0000,UN,619.08,00779114173 - AMORTECEDOR,1,309.5400000000,309.5400000000,SEM GTIN,,07,,,,,,,,,,,07,,71376,,,,,,,,,999,99,0.00,0.0000,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60,0.0000,0,0.00,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,73182900,5413,SEM GTIN,3.0000,UN,4.4647,3.0000,UN,10.47,549014X22 - ABRACADEIRA,1,3.4900000000,3.4900000000,SEM GTIN,,07,,,,,,,,,,,07,,71376,,,,,,,,,999,99,0.00,0.0000,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60,0.0000,0,0.00,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,87169090,5413,SEM GTIN,4.0000,UN,6.4636,4.0000,UN,313.04,70067745 - TENSOR,1,78.2600000000,78.2600000000,SEM GTIN,,07,,,,,,,,,,,07,,71376,,,,,,,,,999,99,0.00,0.0000,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60,0.0000,0,0.00,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,73269090,5413,SEM GTIN,4.0000,UN,6.4648,4.0000,UN,0.84,53909X13 - ABRACADEIRA,1,0.2100000000,0.2100000000,SEM GTIN,,,,,,,,,,,,,,,71376,,,,,,,,,999,99,0.00,0.0000,0.00,,,,,01,0.00,0.0000,0.00,,,,,,,,,,,,,01,0.00,0.0000,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,00,0.84,0,3,17.0000,0.14,,,,,,,,,,,
16,73181500,5413,SEM GTIN,5.0000,UN,4.4639,5.0000,UN,28.75,10X30FRINOX - PARAFUSO FRANCES INOX 10X30,1,5.7500000000,5.7500000000,SEM GTIN,,07,,,,,,,,,,,07,,71376,,,,,,,,,999,99,0.00,0.0000,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60,0.0000,0,0.00,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,73181500,5413,SEM GTIN,5.0000,UN,4.4640,5.0000,UN,16.40,10X30SXINOX - PARAFUSO SEXTAVADO INOX,1,3.2800000000,3.2800000000,SEM GTIN,,07,,,,,,,,,,,07,,71376,,,,,,,,,999,99,0.00,0.0000,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60,0.0000,0,0.00,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,73182200,5413,SEM GTIN,10.0000,UN,4.4646,10.0000,UN,3.30,3 8ALINOX-ARRUELALISA10MMINOX,1,0.3300000000,0.3300000000,SEM GTIN,,07,,,,,,,,,,,07,,71376,,,,,,,,,999,99,0.00,0.0000,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60,0.0000,0,0.00,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,73181500,5413,SEM GTIN,14.0000,UN,4.4642,14.0000,UN,51.24,8X25ALL - PARAFUSO ALLEN,1,3.6600000000,3.6600000000,SEM GTIN,,07,,,,,,,,,,,07,,71376,,,,,,,,,999,99,0.00,0.0000,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60,0.0000,0,0.00,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,73182100,5413,SEM GTIN,14.0000,UN,4.4650,14.0000,UN,3.78,5 16APINOX-ARRUELAPRESSAOINOX,1,0.2700000000,0.2700000000,SEM GTIN,,07,,,,,,,,,,,07,,71376,,,,,,,,,999,99,0.00,0.0000,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60,0.0000,0,0.00,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,73181500,5413,SEM GTIN,20.0000,UN,4.4654,20.0000,UN,5.80,6X40SX - PARAFUSO SEXTAVADO,1,0.2900000000,0.2900000000,SEM GTIN,,07,,,,,,,,,,,07,,71376,,,,,,,,,999,99,0.00,0.0000,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60,0.0000,0,0.00,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,84219999,5413,SEM GTIN,1.0000,UN,4.4656,1.0000,UN,517.32,7911-4503-EL - ELEMENTO FILTRANTE,1,517.3200000000,517.3200000000,SEM GTIN,,07,,,,,,,,,,,07,,71376,,,,,,,,,999,99,0.00,0.0000,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60,0.0000,0,0.00,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,73181900,5413,SEM GTIN,1.0000,UN,4.4658,1.0000,UN,57.46,7911-4417 - ABRACADEIRA ESCAPAMENTO,1,57.4600000000,57.4600000000,SEM GTIN,,07,,,,,,,,,,,07,,71376,,,,,,,,,999,99,0.00,0.0000,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60,0.0000,0,0.00,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,84249090,5413,SEM GTIN,1.0000,UN,4.4659,1.0000,UN,5859.04,7955-4022 - SILENCIOSO ESCAPAMENTO C FIXACAO INF,1,5859.0400000000,5859.0400000000,SEM GTIN,,07,,,,,,,,,,,07,,71376,,,,,,,,,999,99,0.00,0.0000,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60,0.0000,0,0.00,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,49089000,5413,SEM GTIN,1.0000,UN,6.4660,1.0000,UN,2831.61,7955-4211 - CJ ADESIVO HERC 60,1,2831.6100000000,2831.6100000000,SEM GTIN,,,,,,,,,,,,,,,71376,,,,,,,,,999,99,0.00,0.0000,0.00,,,,,01,0.00,0.0000,0.00,,,,,,,,,,,,,01,0.00,0.0000,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,00,2831.61,0,3,17.0000,481.37,,,,,,,,,,,
26,87169090,5413,SEM GTIN,1.0000,UN,6.4663,1.0000,UN,382.75,7911-4383 - BARRICA AGUA PLAST PRETO 42L,1,382.7500000000,382.7500000000,SEM GTIN,,07,,,,,,,,,,,07,,71376,,,,,,,,,999,99,0.00,0.0000,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60,0.0000,0,0.00,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,84249090,5413,SEM GTIN,1.0000,UN,4.4664,1.0000,UN,449.11,7911-4633 - PROTECAO SILENCIOSO 610,1,449.1100000000,449.1100000000,SEM GTIN,,07,,,,,,,,,,,07,,71376,,,,,,,,,999,99,0.00,0.0000,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60,0.0000,0,0.00,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,84249090,5413,SEM GTIN,1.0000,UN,4.4665,1.0000,UN,715.40,7911-4634 - PONTEIRA ESCAPAMENTO 769X762X80522,1,715.4000000000,715.4000000000,SEM GTIN,,07,,,,,,,,,,,07,,71376,,,,,,,,,999,99,0.00,0.0000,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60,0.0000,0,0.00,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,85122021,5413,SEM GTIN,2.0000,UN,4.4662,2.0000,UN,454.84,7940-4098-PIS - LANTERNA DIRECIONAL LATERAL,1,227.4200000000,227.4200000000,SEM GTIN,,07,,,,,,,,,,,07,,71376,,,,,,,,,999,99,0.00,0.0000,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60,0.0000,0,0.00,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,56029000,5413,SEM GTIN,2.0000,UN,6.4070,2.0000,UN,15.04,PC001 - PANO LIMPEZA ESTOPA,1,7.5200000000,7.5200000000,SEM GTIN,,,,,,,,,,,,,,,71376,,,,,,,,,999,99,0.00,0.0000,0.00,,,,,01,0.00,0.0000,0.00,,,,,,,,,,,,,01,0.00,0.0000,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,00,15.04,0,3,17.0000,2.56,,,,,,,,,,,
